,Date,Rented Bike Count,Hour,temperature,humidity,wind_speed,visibility,dew_point_temperature,solar_radiation,rainfall,snowfall,Seasons,Holiday,functioning_day
6555,31/08/2018,297,3,23.3,81,1.7,1068,19.8,0.0,0.0,0.0,Summer,No Holiday,Yes
6556,31/08/2018,170,4,23.2,83,1.6,1102,20.1,0.0,0.0,0.0,Summer,No Holiday,Yes
6557,31/08/2018,217,5,23.1,84,0.5,1022,20.2,0.0,0.0,0.0,Summer,No Holiday,Yes
6558,31/08/2018,436,6,22.9,83,0.0,1239,19.8,0.0,0.0,0.0,Summer,No Holiday,Yes
6559,31/08/2018,828,7,22.9,83,0.6,1127,19.8,0.01,0.0,0.0,Summer,No Holiday,Yes
6560,31/08/2018,1686,8,23.1,80,0.2,1066,19.4,0.27,0.1,0.0,Summer,No Holiday,Yes
6561,31/08/2018,1049,9,24.1,69,0.9,1662,18.0,0.76,0.0,0.0,Summer,No Holiday,Yes
6562,31/08/2018,794,10,25.5,53,2.3,1843,15.2,1.81,0.0,0.0,Summer,No Holiday,Yes
6563,31/08/2018,868,11,26.7,51,2.7,1925,15.7,2.65,0.0,0.0,Summer,No Holiday,Yes
6564,31/08/2018,982,12,27.8,47,2.9,1905,15.4,2.99,0.0,0.0,Summer,No Holiday,Yes
6565,31/08/2018,965,13,28.7,46,2.6,1815,15.9,3.1,0.0,0.0,Summer,No Holiday,Yes
6566,31/08/2018,987,14,29.3,41,1.9,1928,14.6,3.0,0.0,0.0,Summer,No Holiday,Yes
6567,31/08/2018,1119,15,30.3,41,2.5,1864,15.5,2.72,0.0,0.0,Summer,No Holiday,Yes
6568,31/08/2018,1404,16,29.7,51,3.0,2000,18.4,2.27,0.0,0.0,Summer,No Holiday,Yes
6569,31/08/2018,1869,17,29.1,49,2.8,1969,17.2,1.57,0.0,0.0,Summer,No Holiday,Yes
6570,31/08/2018,2836,18,28.4,57,2.4,2000,19.0,0.84,0.0,0.0,Summer,No Holiday,Yes
6571,31/08/2018,2372,19,26.5,69,2.3,2000,20.3,0.18,0.0,0.0,Summer,No Holiday,Yes
6572,31/08/2018,1995,20,25.4,74,1.6,2000,20.4,0.0,0.0,0.0,Summer,No Holiday,Yes
6573,31/08/2018,1931,21,24.5,78,1.2,2000,20.4,0.0,0.0,0.0,Summer,No Holiday,Yes
6574,31/08/2018,1789,22,24.1,80,0.9,1852,20.4,0.0,0.0,0.0,Summer,No Holiday,Yes
6575,31/08/2018,1329,23,23.8,81,0.6,1893,20.3,0.0,0.0,0.0,Summer,No Holiday,Yes
6576,01/09/2018,1075,0,23.2,83,0.5,1887,20.1,0.0,0.0,0.0,Autumn,No Holiday,Yes
6577,01/09/2018,975,1,22.7,83,0.1,1940,19.6,0.0,0.0,0.0,Autumn,No Holiday,Yes
6578,01/09/2018,785,2,22.0,86,0.4,1703,19.5,0.0,0.0,0.0,Autumn,No Holiday,Yes
6579,01/09/2018,514,3,21.6,87,0.3,1579,19.3,0.0,0.0,0.0,Autumn,No Holiday,Yes
6580,01/09/2018,338,4,21.2,88,0.9,1183,19.1,0.0,0.0,0.0,Autumn,No Holiday,Yes
6581,01/09/2018,260,5,21.1,87,0.6,1116,18.8,0.0,0.0,0.0,Autumn,No Holiday,Yes
6582,01/09/2018,362,6,20.9,87,0.7,1198,18.6,0.0,0.0,0.0,Autumn,No Holiday,Yes
6583,01/09/2018,511,7,21.1,81,1.0,1738,17.7,0.14,0.0,0.0,Autumn,No Holiday,Yes
6584,01/09/2018,812,8,22.3,64,1.7,2000,15.1,0.75,0.0,0.0,Autumn,No Holiday,Yes
6585,01/09/2018,925,9,24.1,56,2.1,1956,14.7,1.46,0.0,0.0,Autumn,No Holiday,Yes
6586,01/09/2018,861,10,26.0,54,1.5,2000,15.9,2.13,0.0,0.0,Autumn,No Holiday,Yes
6587,01/09/2018,981,11,27.6,47,1.2,2000,15.2,2.63,0.0,0.0,Autumn,No Holiday,Yes
6588,01/09/2018,1086,12,28.9,46,1.6,1966,16.1,2.96,0.0,0.0,Autumn,No Holiday,Yes
6589,01/09/2018,1303,13,29.4,48,1.9,1942,17.2,2.88,0.0,0.0,Autumn,No Holiday,Yes
6590,01/09/2018,1371,14,29.7,42,1.4,2000,15.4,2.37,0.0,0.0,Autumn,No Holiday,Yes
6591,01/09/2018,1480,15,30.0,45,0.9,2000,16.7,2.1,0.0,0.0,Autumn,No Holiday,Yes
6592,01/09/2018,1678,16,30.5,41,1.4,1930,15.7,1.95,0.0,0.0,Autumn,No Holiday,Yes
6593,01/09/2018,1845,17,29.6,42,1.3,2000,15.3,0.98,0.0,0.0,Autumn,No Holiday,Yes
6594,01/09/2018,1892,18,28.8,46,1.3,2000,16.0,0.58,0.0,0.0,Autumn,No Holiday,Yes
6595,01/09/2018,1891,19,27.8,48,1.1,2000,15.7,0.08,0.0,0.0,Autumn,No Holiday,Yes
6596,01/09/2018,1440,20,26.9,49,2.1,2000,15.2,0.0,0.0,0.0,Autumn,No Holiday,Yes
6597,01/09/2018,1110,21,26.0,52,1.4,2000,15.3,0.0,0.0,0.0,Autumn,No Holiday,Yes
6598,01/09/2018,992,22,25.1,53,2.0,2000,14.8,0.0,0.0,0.0,Autumn,No Holiday,Yes
6599,01/09/2018,1523,23,24.4,54,1.6,2000,14.4,0.0,0.0,0.0,Autumn,No Holiday,Yes
6600,02/09/2018,1336,0,23.5,56,1.5,2000,14.2,0.0,0.0,0.0,Autumn,No Holiday,Yes
6601,02/09/2018,930,1,22.8,59,1.5,2000,14.3,0.0,0.0,0.0,Autumn,No Holiday,Yes
6602,02/09/2018,610,2,22.0,60,1.2,2000,13.8,0.0,0.0,0.0,Autumn,No Holiday,Yes
6603,02/09/2018,440,3,21.5,61,1.3,2000,13.6,0.0,0.0,0.0,Autumn,No Holiday,Yes
6604,02/09/2018,255,4,21.1,62,1.8,2000,13.5,0.0,0.0,0.0,Autumn,No Holiday,Yes
6605,02/09/2018,179,5,20.6,65,1.1,2000,13.7,0.0,0.0,0.0,Autumn,No Holiday,Yes
6606,02/09/2018,249,6,20.2,66,1.0,2000,13.6,0.0,0.0,0.0,Autumn,No Holiday,Yes
6607,02/09/2018,388,7,20.2,65,1.4,2000,13.4,0.16,0.0,0.0,Autumn,No Holiday,Yes
6608,02/09/2018,576,8,21.3,57,1.3,2000,12.4,0.81,0.0,0.0,Autumn,No Holiday,Yes
6609,02/09/2018,721,9,23.4,52,1.3,1997,12.9,1.53,0.0,0.0,Autumn,No Holiday,Yes
6610,02/09/2018,802,10,25.0,47,1.5,2000,12.8,2.17,0.0,0.0,Autumn,No Holiday,Yes
6611,02/09/2018,940,11,26.5,44,1.4,1958,13.2,2.62,0.0,0.0,Autumn,No Holiday,Yes
6612,02/09/2018,1075,12,27.5,43,1.4,1959,13.7,2.75,0.0,0.0,Autumn,No Holiday,Yes
6613,02/09/2018,1254,13,28.5,42,1.7,1990,14.3,2.94,0.0,0.0,Autumn,No Holiday,Yes
6614,02/09/2018,1395,14,29.1,43,1.4,2000,15.2,2.39,0.0,0.0,Autumn,No Holiday,Yes
6615,02/09/2018,1550,15,29.3,43,1.5,1958,15.4,2.4,0.0,0.0,Autumn,No Holiday,Yes
6616,02/09/2018,1853,16,29.3,44,1.4,1997,15.7,1.32,0.0,0.0,Autumn,No Holiday,Yes
6617,02/09/2018,2069,17,28.8,47,2.0,1998,16.3,1.0,0.0,0.0,Autumn,No Holiday,Yes
6618,02/09/2018,2118,18,27.9,52,1.7,2000,17.1,0.2,0.0,0.0,Autumn,No Holiday,Yes
6619,02/09/2018,1986,19,27.3,54,1.5,2000,17.1,0.05,0.0,0.0,Autumn,No Holiday,Yes
6620,02/09/2018,1838,20,26.9,56,1.6,2000,17.3,0.0,0.0,0.0,Autumn,No Holiday,Yes
6621,02/09/2018,1759,21,26.2,62,2.3,2000,18.3,0.0,0.0,0.0,Autumn,No Holiday,Yes
6622,02/09/2018,1511,22,25.7,64,1.1,2000,18.3,0.0,0.0,0.0,Autumn,No Holiday,Yes
6623,02/09/2018,1047,23,25.1,65,2.2,2000,18.0,0.0,0.0,0.0,Autumn,No Holiday,Yes
6624,03/09/2018,763,0,24.7,67,1.2,2000,18.1,0.0,0.0,0.0,Autumn,No Holiday,Yes
6625,03/09/2018,524,1,24.5,68,0.5,2000,18.1,0.0,0.0,0.0,Autumn,No Holiday,Yes
6626,03/09/2018,321,2,24.3,68,1.0,2000,18.0,0.0,0.0,0.0,Autumn,No Holiday,Yes
6627,03/09/2018,211,3,24.2,70,0.3,2000,18.3,0.0,0.0,0.0,Autumn,No Holiday,Yes
6628,03/09/2018,153,4,24.0,70,1.2,2000,18.1,0.0,0.0,0.0,Autumn,No Holiday,Yes
6629,03/09/2018,264,5,23.9,70,1.5,2000,18.0,0.0,0.0,0.0,Autumn,No Holiday,Yes
6630,03/09/2018,656,6,23.8,71,1.2,2000,18.2,0.0,0.0,0.0,Autumn,No Holiday,Yes
6631,03/09/2018,1287,7,23.9,71,0.4,2000,18.3,0.02,0.0,0.0,Autumn,No Holiday,Yes
6632,03/09/2018,1580,8,24.2,70,1.4,2000,18.3,0.16,0.0,0.0,Autumn,No Holiday,Yes
6633,03/09/2018,719,9,23.6,86,1.2,336,21.1,0.14,2.0,0.0,Autumn,No Holiday,Yes
6634,03/09/2018,434,10,23.3,89,0.7,1716,21.3,0.2,0.5,0.0,Autumn,No Holiday,Yes
6635,03/09/2018,443,11,23.7,86,0.6,1798,21.2,0.31,0.0,0.0,Autumn,No Holiday,Yes
6636,03/09/2018,673,12,23.9,83,1.1,1901,20.8,0.27,0.0,0.0,Autumn,No Holiday,Yes
6637,03/09/2018,731,13,24.9,78,1.5,1910,20.7,0.72,0.0,0.0,Autumn,No Holiday,Yes
6638,03/09/2018,532,14,25.6,77,0.8,1930,21.2,0.78,0.0,0.0,Autumn,No Holiday,Yes
6639,03/09/2018,137,15,25.7,81,0.7,1825,22.1,0.43,0.0,0.0,Autumn,No Holiday,Yes
6640,03/09/2018,39,16,25.5,91,1.3,403,23.9,0.23,3.5,0.0,Autumn,No Holiday,Yes
6641,03/09/2018,23,17,22.7,96,4.9,452,22.0,0.07,13.0,0.0,Autumn,No Holiday,Yes
6642,03/09/2018,113,18,21.9,97,1.8,757,21.3,0.02,13.0,0.0,Autumn,No Holiday,Yes
6643,03/09/2018,73,19,21.7,97,0.2,1154,21.1,0.01,1.0,0.0,Autumn,No Holiday,Yes
6644,03/09/2018,151,20,21.5,97,0.3,2000,20.9,0.0,0.5,0.0,Autumn,No Holiday,Yes
6645,03/09/2018,110,21,21.6,97,0.5,646,21.0,0.0,0.5,0.0,Autumn,No Holiday,Yes
6646,03/09/2018,379,22,21.7,97,0.4,440,21.1,0.0,0.5,0.0,Autumn,No Holiday,Yes
6647,03/09/2018,486,23,21.7,97,0.8,838,21.1,0.0,0.0,0.0,Autumn,No Holiday,Yes
6648,04/09/2018,500,0,21.4,97,0.1,404,20.8,0.0,0.0,0.0,Autumn,No Holiday,Yes
6649,04/09/2018,486,1,21.3,97,1.1,570,20.7,0.0,0.0,0.0,Autumn,No Holiday,Yes
6650,04/09/2018,324,2,20.9,96,0.4,970,20.2,0.0,0.0,0.0,Autumn,No Holiday,Yes
6651,04/09/2018,223,3,20.6,97,0.2,500,20.1,0.0,0.0,0.0,Autumn,No Holiday,Yes
6652,04/09/2018,186,4,20.4,97,2.7,704,19.9,0.0,0.0,0.0,Autumn,No Holiday,Yes
6653,04/09/2018,219,5,20.2,97,1.2,528,19.7,0.0,0.0,0.0,Autumn,No Holiday,Yes
6654,04/09/2018,602,6,20.0,97,0.0,647,19.5,0.0,0.0,0.0,Autumn,No Holiday,Yes
6655,04/09/2018,1289,7,20.1,97,1.9,443,19.6,0.03,0.0,0.0,Autumn,No Holiday,Yes
6656,04/09/2018,2059,8,20.5,90,1.9,490,18.7,0.53,0.0,0.0,Autumn,No Holiday,Yes
6657,04/09/2018,1083,9,21.6,81,2.3,1669,18.1,1.2,0.0,0.0,Autumn,No Holiday,Yes
6658,04/09/2018,822,10,23.1,73,3.1,2000,17.9,2.24,0.0,0.0,Autumn,No Holiday,Yes
6659,04/09/2018,940,11,24.5,64,2.7,2000,17.2,2.7,0.0,0.0,Autumn,No Holiday,Yes
6660,04/09/2018,995,12,25.8,57,2.8,2000,16.6,3.02,0.0,0.0,Autumn,No Holiday,Yes
6661,04/09/2018,997,13,26.5,58,2.8,2000,17.5,2.87,0.0,0.0,Autumn,No Holiday,Yes
6662,04/09/2018,987,14,27.4,52,3.8,1998,16.6,2.67,0.0,0.0,Autumn,No Holiday,Yes
6663,04/09/2018,1178,15,26.7,51,3.4,2000,15.7,2.09,0.0,0.0,Autumn,No Holiday,Yes
6664,04/09/2018,1429,16,27.1,47,4.3,2000,14.8,1.82,0.0,0.0,Autumn,No Holiday,Yes
6665,04/09/2018,1993,17,27.6,47,3.3,2000,15.2,1.49,0.0,0.0,Autumn,No Holiday,Yes
6666,04/09/2018,3166,18,26.8,53,2.6,2000,16.4,0.8,0.0,0.0,Autumn,No Holiday,Yes
6667,04/09/2018,2491,19,25.1,49,3.1,2000,13.6,0.18,0.0,0.0,Autumn,No Holiday,Yes
6668,04/09/2018,2259,20,23.7,49,3.3,2000,12.3,0.0,0.0,0.0,Autumn,No Holiday,Yes
6669,04/09/2018,2212,21,22.9,55,3.0,2000,13.3,0.0,0.0,0.0,Autumn,No Holiday,Yes
6670,04/09/2018,1856,22,22.2,58,1.5,2000,13.5,0.0,0.0,0.0,Autumn,No Holiday,Yes
6671,04/09/2018,1233,23,21.7,60,0.5,2000,13.5,0.0,0.0,0.0,Autumn,No Holiday,Yes
6672,05/09/2018,983,0,21.1,64,1.5,2000,14.0,0.0,0.0,0.0,Autumn,No Holiday,Yes
6673,05/09/2018,748,1,20.9,66,1.1,2000,14.3,0.0,0.0,0.0,Autumn,No Holiday,Yes
6674,05/09/2018,493,2,20.6,72,0.9,2000,15.3,0.0,0.0,0.0,Autumn,No Holiday,Yes
6675,05/09/2018,376,3,20.2,77,0.4,2000,16.0,0.0,0.0,0.0,Autumn,No Holiday,Yes
6676,05/09/2018,220,4,19.9,81,0.2,2000,16.5,0.0,0.0,0.0,Autumn,No Holiday,Yes
6677,05/09/2018,249,5,19.7,82,0.5,2000,16.5,0.0,0.0,0.0,Autumn,No Holiday,Yes
6678,05/09/2018,676,6,19.8,82,0.5,2000,16.6,0.0,0.0,0.0,Autumn,No Holiday,Yes
6679,05/09/2018,1487,7,19.8,79,0.9,2000,16.0,0.13,0.0,0.0,Autumn,No Holiday,Yes
6680,05/09/2018,2312,8,21.2,69,1.9,2000,15.2,0.74,0.0,0.0,Autumn,No Holiday,Yes
6681,05/09/2018,1195,9,23.4,59,3.0,1974,14.9,1.46,0.0,0.0,Autumn,No Holiday,Yes
6682,05/09/2018,847,10,25.4,49,3.9,1996,13.9,2.13,0.0,0.0,Autumn,No Holiday,Yes
6683,05/09/2018,937,11,26.4,47,2.9,2000,14.1,2.38,0.0,0.0,Autumn,No Holiday,Yes
6684,05/09/2018,1072,12,27.1,44,5.0,2000,13.7,2.8,0.0,0.0,Autumn,No Holiday,Yes
6685,05/09/2018,1039,13,27.3,46,4.8,1983,14.6,2.92,0.0,0.0,Autumn,No Holiday,Yes
6686,05/09/2018,989,14,27.9,42,5.0,1914,13.7,2.79,0.0,0.0,Autumn,No Holiday,Yes
6687,05/09/2018,1131,15,28.1,43,5.1,1929,14.3,2.65,0.0,0.0,Autumn,No Holiday,Yes
6688,05/09/2018,1446,16,28.2,37,4.0,1987,12.1,2.03,0.0,0.0,Autumn,No Holiday,Yes
6689,05/09/2018,2068,17,27.7,40,5.0,2000,12.8,1.51,0.0,0.0,Autumn,No Holiday,Yes
6690,05/09/2018,3160,18,27.0,45,2.4,2000,14.0,0.77,0.0,0.0,Autumn,No Holiday,Yes
6691,05/09/2018,2468,19,25.4,55,3.2,2000,15.6,0.15,0.0,0.0,Autumn,No Holiday,Yes
6692,05/09/2018,2177,20,24.5,64,2.0,2000,17.2,0.0,0.0,0.0,Autumn,No Holiday,Yes
6693,05/09/2018,2024,21,23.9,75,2.3,1975,19.1,0.0,0.0,0.0,Autumn,No Holiday,Yes
6694,05/09/2018,1798,22,23.6,82,1.8,1673,20.3,0.0,0.0,0.0,Autumn,No Holiday,Yes
6695,05/09/2018,1219,23,23.0,83,1.8,1469,19.9,0.0,0.0,0.0,Autumn,No Holiday,Yes
6696,06/09/2018,963,0,22.5,83,0.5,1593,19.4,0.0,0.0,0.0,Autumn,No Holiday,Yes
6697,06/09/2018,743,1,21.9,85,0.2,1410,19.2,0.0,0.0,0.0,Autumn,No Holiday,Yes
6698,06/09/2018,531,2,21.6,86,0.2,1353,19.1,0.0,0.0,0.0,Autumn,No Holiday,Yes
6699,06/09/2018,320,3,21.5,85,0.1,1282,18.8,0.0,0.0,0.0,Autumn,No Holiday,Yes
6700,06/09/2018,215,4,21.6,87,0.4,951,19.3,0.0,0.0,0.0,Autumn,No Holiday,Yes
6701,06/09/2018,247,5,21.7,87,0.6,846,19.4,0.0,0.0,0.0,Autumn,No Holiday,Yes
6702,06/09/2018,680,6,21.4,84,0.8,1506,18.5,0.0,0.0,0.0,Autumn,No Holiday,Yes
6703,06/09/2018,1438,7,20.9,83,0.4,1388,17.8,0.09,0.0,0.0,Autumn,No Holiday,Yes
6704,06/09/2018,2270,8,21.8,77,0.9,1419,17.5,0.43,0.0,0.0,Autumn,No Holiday,Yes
6705,06/09/2018,1186,9,23.5,72,0.5,1485,18.1,0.95,0.0,0.0,Autumn,No Holiday,Yes
6706,06/09/2018,835,10,24.6,70,1.2,1454,18.7,0.96,0.0,0.0,Autumn,No Holiday,Yes
6707,06/09/2018,941,11,25.9,63,2.5,1693,18.3,1.32,0.0,0.0,Autumn,No Holiday,Yes
6708,06/09/2018,1041,12,26.9,60,2.3,1592,18.4,1.67,0.0,0.0,Autumn,No Holiday,Yes
6709,06/09/2018,1049,13,28.0,52,2.3,1642,17.2,1.85,0.0,0.0,Autumn,No Holiday,Yes
6710,06/09/2018,1032,14,27.9,47,3.2,1869,15.5,1.65,0.0,0.0,Autumn,No Holiday,Yes
6711,06/09/2018,1089,15,27.8,48,3.0,1880,15.7,0.93,0.0,0.0,Autumn,No Holiday,Yes
6712,06/09/2018,1292,16,26.9,55,3.9,1909,17.0,0.54,0.0,0.0,Autumn,No Holiday,Yes
6713,06/09/2018,1525,17,26.6,63,3.0,2000,18.9,0.43,0.0,0.0,Autumn,No Holiday,Yes
6714,06/09/2018,2497,18,25.8,58,2.9,2000,16.9,0.16,0.0,0.0,Autumn,No Holiday,Yes
6715,06/09/2018,1990,19,25.3,71,3.3,2000,19.6,0.05,0.0,0.0,Autumn,No Holiday,Yes
6716,06/09/2018,1900,20,25.1,71,3.6,2000,19.4,0.0,0.0,0.0,Autumn,No Holiday,Yes
6717,06/09/2018,1851,21,24.6,70,2.5,2000,18.7,0.0,0.0,0.0,Autumn,No Holiday,Yes
6718,06/09/2018,1641,22,24.3,71,2.5,1992,18.6,0.0,0.0,0.0,Autumn,No Holiday,Yes
6719,06/09/2018,562,23,23.9,71,4.7,1982,18.3,0.0,0.0,0.0,Autumn,No Holiday,Yes
6720,07/09/2018,556,0,21.3,82,3.5,1933,18.0,0.0,1.0,0.0,Autumn,No Holiday,Yes
6721,07/09/2018,345,1,21.6,77,2.6,1777,17.3,0.0,0.0,0.0,Autumn,No Holiday,Yes
6722,07/09/2018,259,2,21.3,76,2.2,1559,16.8,0.0,0.5,0.0,Autumn,No Holiday,Yes
6723,07/09/2018,259,3,21.1,75,1.8,1551,16.4,0.0,0.0,0.0,Autumn,No Holiday,Yes
6724,07/09/2018,185,4,20.8,66,1.5,1719,14.2,0.0,0.0,0.0,Autumn,No Holiday,Yes
6725,07/09/2018,247,5,20.5,67,1.2,1649,14.1,0.0,0.0,0.0,Autumn,No Holiday,Yes
6726,07/09/2018,624,6,20.2,70,1.6,1690,14.5,0.0,0.0,0.0,Autumn,No Holiday,Yes
6727,07/09/2018,1346,7,20.3,74,1.8,1372,15.5,0.07,0.0,0.0,Autumn,No Holiday,Yes
6728,07/09/2018,2260,8,20.5,78,2.5,1250,16.5,0.32,0.0,0.0,Autumn,No Holiday,Yes
6729,07/09/2018,1194,9,21.3,63,2.7,1969,13.9,1.15,0.0,0.0,Autumn,No Holiday,Yes
6730,07/09/2018,896,10,22.6,58,1.8,1962,13.9,2.02,0.0,0.0,Autumn,No Holiday,Yes
6731,07/09/2018,988,11,23.8,51,3.5,1970,13.0,2.62,0.0,0.0,Autumn,No Holiday,Yes
6732,07/09/2018,1213,12,24.2,50,3.8,2000,13.1,2.85,0.0,0.0,Autumn,No Holiday,Yes
6733,07/09/2018,1119,13,24.3,50,2.9,2000,13.2,2.37,0.0,0.0,Autumn,No Holiday,Yes
6734,07/09/2018,1187,14,25.2,43,3.2,1981,11.7,2.59,0.0,0.0,Autumn,No Holiday,Yes
6735,07/09/2018,1391,15,24.7,44,4.2,2000,11.6,1.92,0.0,0.0,Autumn,No Holiday,Yes
6736,07/09/2018,1577,16,25.2,39,2.8,1987,10.2,1.65,0.0,0.0,Autumn,No Holiday,Yes
6737,07/09/2018,2183,17,24.5,37,3.2,2000,8.8,1.04,0.0,0.0,Autumn,No Holiday,Yes
6738,07/09/2018,3154,18,24.4,34,2.4,2000,7.5,0.84,0.0,0.0,Autumn,No Holiday,Yes
6739,07/09/2018,2365,19,22.6,39,2.8,2000,7.9,0.14,0.0,0.0,Autumn,No Holiday,Yes
6740,07/09/2018,1959,20,21.6,43,1.4,2000,8.4,0.0,0.0,0.0,Autumn,No Holiday,Yes
6741,07/09/2018,1915,21,20.6,48,2.1,2000,9.1,0.0,0.0,0.0,Autumn,No Holiday,Yes
6742,07/09/2018,1796,22,19.8,51,1.2,2000,9.3,0.0,0.0,0.0,Autumn,No Holiday,Yes
6743,07/09/2018,1363,23,19.4,50,2.8,2000,8.6,0.0,0.0,0.0,Autumn,No Holiday,Yes
6744,08/09/2018,1107,0,19.2,53,3.7,2000,9.3,0.0,0.0,0.0,Autumn,No Holiday,Yes
6745,08/09/2018,1001,1,18.9,55,2.3,2000,9.6,0.0,0.0,0.0,Autumn,No Holiday,Yes
6746,08/09/2018,692,2,18.5,57,2.3,2000,9.8,0.0,0.0,0.0,Autumn,No Holiday,Yes
6747,08/09/2018,504,3,17.8,60,0.2,2000,9.9,0.0,0.0,0.0,Autumn,No Holiday,Yes
6748,08/09/2018,285,4,17.2,66,0.6,2000,10.7,0.0,0.0,0.0,Autumn,No Holiday,Yes
6749,08/09/2018,227,5,16.7,70,0.8,2000,11.1,0.0,0.0,0.0,Autumn,No Holiday,Yes
6750,08/09/2018,322,6,16.2,70,0.3,2000,10.7,0.0,0.0,0.0,Autumn,No Holiday,Yes
6751,08/09/2018,511,7,16.0,70,1.1,2000,10.5,0.11,0.0,0.0,Autumn,No Holiday,Yes
6752,08/09/2018,827,8,17.1,57,1.0,1979,8.5,0.76,0.0,0.0,Autumn,No Holiday,Yes
6753,08/09/2018,956,9,19.9,51,0.6,1906,9.4,1.46,0.0,0.0,Autumn,No Holiday,Yes
6754,08/09/2018,1096,10,22.2,43,0.9,1891,9.0,2.09,0.0,0.0,Autumn,No Holiday,Yes
6755,08/09/2018,1179,11,24.2,41,1.5,1818,10.1,2.62,0.0,0.0,Autumn,No Holiday,Yes
6756,08/09/2018,1273,12,25.2,36,2.4,1995,9.0,2.93,0.0,0.0,Autumn,No Holiday,Yes
6757,08/09/2018,1505,13,26.1,32,3.0,1985,8.1,3.06,0.0,0.0,Autumn,No Holiday,Yes
6758,08/09/2018,1554,14,26.8,31,2.8,2000,8.2,2.96,0.0,0.0,Autumn,No Holiday,Yes
6759,08/09/2018,1792,15,26.9,33,2.9,1997,9.2,2.65,0.0,0.0,Autumn,No Holiday,Yes
6760,08/09/2018,1943,16,27.7,32,1.4,2000,9.4,2.05,0.0,0.0,Autumn,No Holiday,Yes
6761,08/09/2018,2167,17,27.2,35,1.7,2000,10.3,1.32,0.0,0.0,Autumn,No Holiday,Yes
6762,08/09/2018,2255,18,25.7,38,1.5,2000,10.3,0.64,0.0,0.0,Autumn,No Holiday,Yes
6763,08/09/2018,1978,19,24.0,41,1.9,2000,9.9,0.1,0.0,0.0,Autumn,No Holiday,Yes
6764,08/09/2018,1944,20,22.8,45,2.0,2000,10.2,0.0,0.0,0.0,Autumn,No Holiday,Yes
6765,08/09/2018,1878,21,22.1,49,1.7,2000,10.8,0.0,0.0,0.0,Autumn,No Holiday,Yes
6766,08/09/2018,1675,22,21.5,51,2.0,2000,10.9,0.0,0.0,0.0,Autumn,No Holiday,Yes
6767,08/09/2018,1142,23,20.7,52,1.4,2000,10.4,0.0,0.0,0.0,Autumn,No Holiday,Yes
6768,09/09/2018,1185,0,19.6,53,1.5,2000,9.7,0.0,0.0,0.0,Autumn,No Holiday,Yes
6769,09/09/2018,835,1,18.8,54,0.1,2000,9.2,0.0,0.0,0.0,Autumn,No Holiday,Yes
6770,09/09/2018,589,2,18.1,57,0.3,2000,9.4,0.0,0.0,0.0,Autumn,No Holiday,Yes
6771,09/09/2018,395,3,17.4,57,0.6,2000,8.7,0.0,0.0,0.0,Autumn,No Holiday,Yes
6772,09/09/2018,264,4,17.0,59,0.0,2000,8.9,0.0,0.0,0.0,Autumn,No Holiday,Yes
6773,09/09/2018,165,5,16.3,66,0.5,2000,9.9,0.0,0.0,0.0,Autumn,No Holiday,Yes
6774,09/09/2018,255,6,15.8,69,0.9,2000,10.1,0.0,0.0,0.0,Autumn,No Holiday,Yes
6775,09/09/2018,366,7,15.7,68,0.9,2000,9.8,0.05,0.0,0.0,Autumn,No Holiday,Yes
6776,09/09/2018,644,8,17.4,56,0.8,2000,8.5,0.49,0.0,0.0,Autumn,No Holiday,Yes
6777,09/09/2018,803,9,20.4,51,1.8,2000,9.9,1.43,0.0,0.0,Autumn,No Holiday,Yes
6778,09/09/2018,928,10,22.9,45,1.5,2000,10.3,2.1,0.0,0.0,Autumn,No Holiday,Yes
6779,09/09/2018,1051,11,24.4,41,1.3,1982,10.2,2.61,0.0,0.0,Autumn,No Holiday,Yes
6780,09/09/2018,1220,12,25.9,39,1.2,1950,10.8,2.89,0.0,0.0,Autumn,No Holiday,Yes
6781,09/09/2018,1432,13,27.2,32,1.7,2000,9.0,3.12,0.0,0.0,Autumn,No Holiday,Yes
6782,09/09/2018,1662,14,28.2,29,2.0,2000,8.4,3.09,0.0,0.0,Autumn,No Holiday,Yes
6783,09/09/2018,1877,15,28.9,27,1.8,2000,8.0,2.9,0.0,0.0,Autumn,No Holiday,Yes
6784,09/09/2018,2099,16,27.1,35,0.9,2000,10.3,1.27,0.0,0.0,Autumn,No Holiday,Yes
6785,09/09/2018,2201,17,27.7,33,1.1,2000,9.9,1.21,0.0,0.0,Autumn,No Holiday,Yes
6786,09/09/2018,2368,18,26.0,35,0.3,2000,9.3,0.2,0.0,0.0,Autumn,No Holiday,Yes
6787,09/09/2018,2033,19,24.1,56,2.5,2000,14.7,0.04,0.0,0.0,Autumn,No Holiday,Yes
6788,09/09/2018,1930,20,22.9,58,2.6,2000,14.1,0.0,0.0,0.0,Autumn,No Holiday,Yes
6789,09/09/2018,1820,21,22.2,57,1.2,2000,13.2,0.0,0.0,0.0,Autumn,No Holiday,Yes
6790,09/09/2018,1291,22,21.8,54,1.6,2000,12.0,0.0,0.0,0.0,Autumn,No Holiday,Yes
6791,09/09/2018,941,23,21.2,56,2.5,2000,12.0,0.0,0.0,0.0,Autumn,No Holiday,Yes
6792,10/09/2018,792,0,20.7,57,1.8,2000,11.8,0.0,0.0,0.0,Autumn,No Holiday,Yes
